label,text
1,“@xo_laurenm: Me last night😂😂😂. @_40ounce: I'm tryna be this drunk tonight  https://t.co/PRued29hcz” sittin sidewayssss 😂
0,"Beer School @dogfishbeer 75Min w/Maple glazed pork belly, bread pudding &amp; cider http://t.co/RhF0w1S44Y"
1,"""@tmarie329: cus that time you came over""  I drank way more than all y'all and was tired as fuck lol not like I was puking I just slept smh"
0,"about to drink coffee for the first time in my life. but hey, anything to support the @SummersandCody cause"
0,@cones32 unless they're drunk but that's rape and I ain wit all that
0,CAIR ‘JUDEOPHOBES’ bar Jewish ticket holders from attending the  ‘Stand with the Prophet’ conference in Texas http://t.co/qKISgYvPTz
1,I'll take two. @ Peekskill Brewery http://t.co/LUKESNuf6F
0,"I'm at 23rd Street Brewery (Lawrence, KS) http://t.co/WkBoelsa61"
1,"Immersed in all the art, food and wine of  @SofitelDC #SoWineDays event #MyLifeIsMagnifique http://t.co/rl8r9kfzTs"
1,"""Good wine is a necessity of life for me."" -- Thomas Jefferson

- and Sally Hemings too!

#wine #drink #andbemerry"
0,At the bars in Chicago for the first time with my favorite people 😍😍😍 #thirstythursday
1,Drinking a Soul Dark Lager by @MaydayBrewery @ Toot's Good Food &amp; Fun — http://t.co/ou9RzwUKUa
1,"Hungover and I have to get pepper sprayed in an hour, what a great combo! 🍆"
1,everyone is saying I need to take a shot of rum . they're probably right...
1,"Frozen butter beer in this cold weather! My gosh, brain freeze!! #foodporn #instafood #instadaily… http://t.co/7JJUxvXkFD"
0,These are the 11 oldest operating breweries in the US http://t.co/0RDxCwCZA3
0,I want a Frank coffee scrub!♡ Drinking coffee obvi isn't enough.. gotta cover myself in it
0,Every business trip to #NYC requires a lunch in K-Town. Dumplings at Mandoo Bar are awesome. http://t.co/9HFPIbiQtj
1,Just about threw on the floor in the Alexandria liquor store. Well played Jim.. #trashyelise
0,Great night... Happy birthday @jackie_perez15!!!🎉 @ Don Chente Bar-Grill &amp; Lounge https://t.co/w4uPMux1V6
1,Handling - Drinking a Truth by @rhinegeist @ Tano Bistro &amp; Catering  — https://t.co/7sLMoCAIUr
1,Staff wine tasting at marivannany #winetasting #wine #marivanna @ Marivanna NYC https://t.co/60ek8KiH8f
0,Just met a gay that's getting separated from the navy for health issues from drinking a gallon of Mountain Dew a day since he was 10
0,Excuse me while I drink my weight in coffee.
1,"“@goldnsovl: lets drink away till all 
we have is each other”"
1,Great batch of Keyhole. Very balanced. - Drinking a Keyhole IPA by @culturebrewco at @culturebrewco  — http://t.co/vWjTn8W8RY
0,Today's #Haiku: I am no doctor / But this seems like a weird way / To drink Gatorade #excessive @… http://t.co/VoWULpOD1W
0,@skylarG14 I'm sure your cigars make you smell nice for the boys at the bar #HaveAnother
1,"First thought when I see @c0smicfuCk_ added a new photo of me ""oh god how drunk was I"" it was just they bee c&amp;illin pictre tho 🐝🐝🐝"
0,If silent_t says this is a homerun then I believe him. He's the drink master. #happybirthdaykatie… http://t.co/oIFFUlvPxj
0,Whooooo wants to go to the whiskey library in Portland!? 😍
1,Need to quit drinking beers and start drinking water before this run.
1,Drinking a Madame Rose by @GooseIsland @ Whole Foods Market — http://t.co/ONsM5qLx9G
0,Sunset over Woodward. @ WAB - Woodward Avenue Brewers https://t.co/yWiytc8H0A
1,Drinking a Peroni by @Birra_Peroni @ Carrabba's Italian Grill — http://t.co/rFavsPwmll
0,"@Schlafly @BadeGotBack has 2 be good aback, granted I wouldn't mind seeing u do something like what Goose Island did w/ their bourbon county"
0,@Followt96844528 @THE_TNT_TEAM @lleslie2278 @kshaw58 If everyone bought Tony&amp;DC a beer for all they hv done! They will never buy their own:)
0,Y'all I be catchin a buzz real hard because I taste all the drinks I make! 😋
0,I just screamed bloody murder because a kind high school Hispanic boy knocked on my window telling me I left my drink on top of my car
1,"Drinking a Pilot Batch Series Scotch Ale by @geneseebrewery @ Wanaque, NJ — http://t.co/ouzxxEJE04"
0,New changes..... #eidinstall @ Mikey's Neighborhood Bar &amp; Grill https://t.co/MCNALnyYlC
0,🐚🍺 In Sag Harbor today @barons_cove premiers SHELLFISH SUNDAY w/ limited edition beers from… https://t.co/aSHeOeqHFg
1,I'm getting drunk right when I leave work tomorrow!
1,My favorite cider! Excellent flavor!! - Drinking a Blue Gold by @vandermill at @smokeandbrew  — http://t.co/uJmukzS8rY #photo
0,Come in to Gords place and cheer on the Montréal Canadiens and you can win this brand-new beer fridge… http://t.co/E3bOt6xuoh
0,“@jgreene: The perfect date? @rachiegee_ just spilled her drink over because “the straw got stuck” #lightweight” // what a noob
1,@antbot7 @Unfuckwittable9 Yolanda gets drunk pretty fast😂 I'll text my mom later to make sure she takes me next time! Take Anthony too😂😂
0,"Apple Brandy Cinnamon Bonbon

Milk chocolate caramel ganache  made with boavistaorchards apple juice,… https://t.co/ds5ZCdcWvj"
0,"@LaurenMechelle maybe I'll do a side bar or link. I also thought of asking my friend to model for 3 entries, just to cover everything."
1,Drinking a Drunken Leprechaun by @rivertownebeer @ Rivertowne Pour House — http://t.co/nGoIWduowD
0,"I thought Carlos Boozer was Robert Sacre. ""Why you change your number from 50 to 5, dog?"""
0,"New Event: Orange County Beer and Music Festival @ Yost Theater (Santa Ana, CA) http://t.co/sFHBKsCjlt"
1,An interesting black IPA in a nice 25oz bottle - Drinking a Dr. Hoptagon @ Olive Or Twist - http://t.co/ZUt4bURJVU #photo
1,Wonderful !!!!! - Drinking a Sip of Sunshine by Lawson's Finest Liquids @ Home  — http://t.co/XkqxJWjRow
0,Destin peeps come and get some delicious awesomeness!! Susan's Sinsations - rum infused cupcakes #Destin http://t.co/Vobqdk0ZYK
0,Sometimes I go to the fridge and just drink pickle juice out of the jar.
1,Why wouldn't I drink this on #FriskyFriday? - Drinking a Cougar Bait Blonde @ Bluetick Brewery - http://t.co/maXAycRhDb
0,bring on the champagne so I can numb the painnnnn
0,Try dealing with all your life problems sober then come talk to me #XXX
0,"""@_Silvestri_: Grampa says where's the vodka and lime #turnup"""
1,I hate when people  tell me dont smoke drink etc but that be rollin up a blunt that night and drinking like tf lead by example then 😂😂😂
1,We're in midseason form. Advent not lent. - Drinking a Canebrake by @parishbrewing @ Forest Brook  — https://t.co/R792SdMpRM #photo
1,@DagoMunoz6 ur right I got too drunk and was way late and punished by not playing a lot 😳
0,Idk what bar we r at but good times&gt;&gt; love my family/friends. .
0,Caitlyn legit just lost her id by walking into a bar and now I wanna go to the club. NOT happy.
1,Pliny the what? - Drinking a Mongo Double IPA by @lostabbey @ Live Wire Bar  — http://t.co/Ljt4fsrN6E
0,Ian just drank a cup of half hot sauce and half Dr. Pepper....
0,"09/16@12:00 - Temp 72.3F, WC 72.3F. Wind 2.5mph NNW, Gust 8.0mph. Bar 30.012in, Steady. Rain 0.03in. Hum 67%. UV 5.7. SolarRad 691."
1,Drinking a J.A.W.N. Juicy Ale With Nugget by @NCBCBeer @ House of M — http://t.co/iaXT2MhmXl
1,@AZBravesFan thanks for the subtweet asshole. Hahaha I didn't have it when I was drinking so you can shut up. Thanks 👌
1,Drinking a Seme Della Vita by @monkishbrewing @ The Bruery Sucréversary Celebration — http://t.co/vpu2ewUp6F
1,I was expecting to go weeks being sober this summer and I haven't gone more than one day 😳🍹
1,So you mean to tell me you're just gonna chug a bottle of whiskey down at 3pm in the middle of Southcenter? 😒
0,@ForElysee man how the heck did I leave wine off of that list?!?!? #wineismyweakness #italiangirlprobz #vino #🍷
0,"Added cucumber, lime, and chia seeds to my water...and now I actually want to drink it!  #yum #nomnom #Getfit #drinkwater #hydrate!"
1,My drunk neighbor has been playing the ukulele and singing to himself for the past 4 hours. Please stop bro
1,"“@ashjens4: ""Drink drink drink drink, that's how you solve your problems"" my roommate knows best” roommate has a name hoe"
0,i would rather do drugs than drink but there are no reliable drug dealers in mn sooo
0,"Cigar time (@ Humidor Cigar Bar &amp; Lounge - @thehumidor in Palm Coast, FL w/ @tikitender) https://t.co/VgZtNTUXpn"
1,An empty stomach + four shots of tequila + a beer = too drunk Bridget
1,"We fuck and drank and since she came. Fuck, drink, &amp;sleep"
0,"Hello Chicago, my old friend.  Three hours in the United Club lounge coming right up!"
1,Theyll grab your waist &amp; whisper in your ear but 6 months later youll find yourself drunk texting them that you miss them &amp; they wont reply.
1,“@zachyypooh: maybe one day I'll find something more important than getting drunk every night”
0,"Having dinner with my choir member. (at @Chilis Grill &amp; Bar in Arlington, VA) https://t.co/Z0POwF8ehL"
0,"School shooters drink water, therefore, water causes school shootings."
1,Getting Drunk After This Paintball Stuff..
1,Drinking an Oktoberfest by St. Francis Brewery @ Old Chicago — http://t.co/lmHIEHm9mw
1,4 HOURS UNTIL MARGARITAS OVER CHAMPAGNE!!!!!!!!!&amp; RETWEET THIS FOR A FOLLLOW
1,@DragonflyJonez I spilled my beer at the bar laughing at that
1,"FULL AF! 
Sirloin steak, guacamole, chicken and a few brews hit the spot right now! 
Got chicken for dayzzz"
1,Drinking a Samuel Adams White Lantern by @SamuelAdamsBeer at @wgi — http://t.co/hcdco1fpWl
1,@hailey_hirsch @ErikaFinkle @YoungbuckIU well new rule! We are all drinking and all having a good time!
0,It's 80's night! Come by the bar for beer and good times! We also are now featuring our brand new small plates menu if y'all get hungry!
0,Spotted a Mira out in the wild at Vino Volo.  Cc: @mirawinemaker @amhauser @ Vino Volo - Tysons Galleria http://t.co/SGlLPRiW5t
0,Almost out of work anyone down to grab a bite and some drinks ??
0,Sirens call 5 course wine pairing at The Pony @ The Pony Restaurant https://t.co/bgEOnbRtxR
1,Can this kick back start so I can get my drank on.
1,"One-sidedly hoppy. Great, but could use a malt backbone. - Drinking a DirtWolf @ slab town pizza - http://t.co/KCLPXipdJR #photo"
1,My RA is drunk and I'm drunk and she just told me that she respects me #score
0,@ThisIsBizzyBone or maybe I can fix you a Cuba Libre or a mojito
0,Not one drink and I am having the best time reconnecting with people I have known for years! #sober… https://t.co/uVR2iejFhv
0,“@IamKingNumba2: @Cali_StyleJas drinking is played out im trying new things” you a real one 😩
0,I absolutely hate commercials where they have the sound of people drinking or the sound of a liquid being poured into a glass 😒 #AnnoyingAF
1,I Just Wanna Get Drunk &amp; Live Life 😂😂
1,The more I smell beer on myself the more I want to puke
1,Drinking a Mosaic Session IPA by @GreenFlashBeer @ Encinitas Ale House — http://t.co/URLFHPN2Pj #photo
0,“@_CollegeHumor_: When you see bae at a party drunk http://t.co/ZgaRHL2oqi” DEAD 😂😂😂😂👌
1,KCCO beer &amp; shawarma what a day (@ Sahara Restaurant) http://t.co/qfPfC6mPPk
1,"Good idea: eat and drink while hungover
Bad idea: projectile vomit on waitress' shoes"
0,A nigga will spend yo money on taking another bitch out for drinks gettin that hoe full and drunk off you smmfh
0,"i remember me &amp; oshie beat her cousin up at the rocket bar 😂😂 we both so tiny , them bodyguards tossed our lil asses."
0,Wisconsin supper club scene-- brandy old fashioned night cap with mollykkenney on her birthday @… http://t.co/1OpRB09XIz
1,From last night: heavy on the cinnamon this year - Drinking a Hunahpu’s Imperial Stout at @onemilehousenyc - http://t.co/pznDyByhIu
0,Anthony and his idol #Jonali at #barracuda @ Barracuda Lounge http://t.co/83ewImGcQ9
1,Then they gave me a free bottle of vodka &amp; other excuses for being naked in public
0,"Goodbye you liar,
Well you sipped from the cup but you don't own up to anything
Then you think you will inspire"
0,Wonder if I can buy beer with my Walmart card lol
0,Everyone at this bar thought that was Jesse Pinkman.
0,Beginning of the Tornado. @ Bourbon Street Sports Bar http://t.co/zjRLUuJ0VQ
1,On a scale from 1- near death how drunk is Jalyssa??
0,@roselewis724 @Lyndo12  Rose sounds like the chat we had couple of days ago : wine 😂@gruber_dhays
0,Pub Golf with @joedeguz. #ohiousportsad @ Smiling Skull http://t.co/WmtIFmTtYA
0,"In the name of chemistry, alcohol is a solution.."
1,Drink a beer and get over it is forever my life motto.
1,Fantastic beer for a great hike! - Drinking a Black Iron IPA by @GCBrewery @ El Toval Backporch Bar  — https://t.co/qzBHQY71WS
0,This little boy in the drs office is arguing with his mom about him wanting to drink coffee! He's too cute!!
0,"Pre-show grinds. :) (@ Murphy's Bar &amp; Grill - @murphysdowntown in Honolulu, HI) https://t.co/ep5WlJvQWD"
0,@craigj1026 how about the spring st tavern at 12:30?
1,I'll come drink as long as you don't accidentally pic slip 😂😂😂 @nuuggie
0,Then and now! We had so much fun 😄 @ Another Round Bar and Grill https://t.co/gzmDGzbZ6E
0,"I'm at Rhodes North Tavern in Sloatsburg, NY https://t.co/VMng763ARI"
1,Argentina fans have been drinking for this moment
0,If you drink sprite you turn into Drake
0,i drank like 1.5 liters of that aloe vera drink and peeing never felt so good in my life
0,"She's beautiful, loves to get muddy, watches football, &amp; beer is her drink of choice. She's got it all. Ain't drinkin any piss though😂#gates"
1,Next cheat meal will be pizza at peps with a huge pitcher of beer 😊
0,Keep drinking coffee &amp; it's not even working anymore
1,Keeping it classing with a glass of Rosé and something new....#ooooo
0,Ima just eat my vanilla wafers and drink my propel water.
1,“@Things4WhitePpl: Getting drunk on a boat” @twowheellivin your parents
0,@goodgreene197 its not work its me. I drink caffeine and then I'm not hungry. I did the whole30 just fine.
0,"Jenie can be so mean to me...

Yeah I wanna make a shrine outta KCCO black lager bottles...

Yes I want other Chivers to pray to it lol

🙌"
0,I cannot be tipsy off one shot.
0,"Officially a bartender! I scored a 104 on my written and I made 12 drinks in 6 min, first in my class. Coming soon to a bar near you 😘"
1,Im drunk my eyes burn and my heart is lright but i'll be okay. Soon
1,@jameypricephoto Yeah but you're completely drunk when shooting/working so I imagine that adds color to the whole scenario ;-)
1,I could go for a night of margaritas and Mexican food 🍹
0,"I'm at Porter Lounge - @porterairlines in Toronto, ON https://t.co/II9wMZ7RxA"
0,"I hate to get technical, but according to chemistry, alcohol is a solution."
0,Don't think I'm a pale ale kinda gal. 😔 #Budweiser http://t.co/60hI34eyyG
0,“@MFireFighter33: When you catch a dude singing drunk in love 😂😳 http://t.co/ZbWNLJ82XB”@FlyGuyO_ 😂😂
1,Actually no I'm pretty drunk lol
1,Drinking alcohol don't even taste the same to me anymore
1,@4Ching4 @ChrisCacdac72 we were in the pit but we're getting drinks now
0,#Miami @ Bodega Taqueria y Tequila https://t.co/IK71QLPdR8
0,I'm confused as to why I have yet to see @andrewschulz at a bar. New York City LES or UWS you let me know. Red wine right? #GuyCode
0,"Intoxicated with unbroken success, we have become too self-sufficient to feel the necessity of Your grace, too proud to pray. Abe Lincoln"
1,Currently drinking a brew on the train to Huntington cause that's how my life is going right now
0,Dang I get text from my boss with a drink saying I'm a Pussy if I don't go out Lmao
0,"the homie Carl Thomas came through tonight.
#thewaxaholics #carlthomas #badboy @ Alley Kat Bar &amp; Lounge https://t.co/DiCT1Wo9at"
1,I'm in the mood to drink some Hennessy and Apple juice
0,"@TMUGT @McKinnaSeaman Fantastic choice. :) you will hate the students and the town, but love the bars and the professors. It all works out."
1,Kirstie's drunk 5 am snapchats make me miss buff
0,"“@TipsForYouDaily: new drinking game: 

take a shot each time you die in flappy bird http://t.co/Cd26FYFScE”FML"
0,“@trapppy: @PesoCastro @littlegingie nah she drinks the hand sanitizer 62% http://t.co/qrzsqXPjbF” only on my desperate days
1,Im never going to work hungover again that was awful
0,everyone pop the Champaign I just outscored @ianburklund61 55 to -6 today to beat him by 3!! hello first place!!
0,"@taylorcmartin23 and band, Chuck 'n @andrewkugler. Awesome voice! @ South Bar and Restaurant https://t.co/5IzKoNELYy"
0,"Un encuentro muy bonito :3 (@ Italianni's Pasta, Pizza &amp; Vino - @italiannismx in Tlalpan, DF w/ @ldaniel90) https://t.co/3XvZy4scri"
0,It was a cocktail dress night out with my mom tonight! And totally obsessed with this purple peacoat I have on  😍💜 http://t.co/iT0krDvSEG
1,Gosh I'm so damn high &amp; drink af.
1,"Cocktail in hand, ready for the #CMTAwards red carpet! 👌🍹 Can't wait to see how gorg @TheJessicaJames looks!"
1,Drinking an Endless River by @motherearthbrew @ Howards Knob Overlook — http://t.co/IAkfuW92t2
1,Drinking a Diebolt's International Ale by Diebolt Brewing Company at @hahdenver — http://t.co/6uCHR1saSD
0,New drinking game: every time someone says Ebola take a drink. You'll be shwastey in no time.
0,"I'm at O'Brien's Irish Pub &amp; Restaurant (Santa Monica, CA) http://t.co/MTsCmeHvGr"
1,Drinking a North Pole Tadpole Ale by @crownbrewing @ Chandana Pointe — http://t.co/bKD1KWgIXq
0,“@BestProAdvice: To make sure you stay hydrated http://t.co/y7upEtRVqX” I prolly drink half this just in the morning
0,@_sarahfager We couldn't B more proud of u! U did all that yourself! Ur amazing! U set the bar pretty high 4 Ur siblings! Way to go! ❤️u 🎉🎊🎈
1,Drinking a Sip of Sunshine by @LawsonsFinest @ Glen Liquors — http://t.co/7uIuisX5cG
1,I was drunk and @Djay15213 ain't answer my call I could have dying lil fucker 😒😒😒
1,Going to Allston tonight with Felicia and one of her friends for a metal show or s/t who even knows I'll be drunk by the time I get there✨
0,"First day I've woken up sober since last Sunday.. Not gonna lie, I kinda dig it"
1,“@AnimeMarxism: Tfw bae gets drunk at Russian New Years” I've been subtweeted
0,@Traci_H @nkotb_chickadee @KnitsByMama @caspergirl81 @AvaNoir I believe I was doing a very important job - refilling drinks 😏🍹🍸
0,"drink budweiser, unless you want people to think you're a liberal"
1,"Group of 9 ladies sitting around a fire drinking every time we say ""like"", rough night ahead. 🍻"
0,"I'm at Club Metro USA shake bar in Rutherford, NJ https://t.co/zKB1Mk9eC0"
0,May the tequila and sombreros be ever in your favor. Stay Mexican my friends #Godspeed
1,Session pretty much my highest rating for one nice hop taste - Drinking a Down To Earth at @craft_beer_bar - http://t.co/NPFZsmz4Gs
0,Birthday celebrations for Marcel.🎉 @jennbutler17 #lastyear #puravida @ Wild Turkey Bar &amp; Lounge http://t.co/MLF5Vp79r8
1,Enjoying a new to me beer that's pretty decent and grilling. Bummed that Sminke bre... (Hop Rising) http://t.co/meyBAV7xvf
0,drinking game: take a shot for every tear shed during the blind side 😭🏈🍺
1,Got the weed and the liquor and a spot that we can kick it..
0,"stone ground grits, mushroom slaw + smoked ‘shroom #TheLocalCraftFood @ The Local | Craft Food &amp; Drink https://t.co/u13YphWfnC"
1,Drinking a Brewtus by @MonocacyBrewing @ Union Mills Homestead Park — http://t.co/VW9N8v6M5h
0,"TONIGHT╰☆╮HUNG at G LOUNGE

Hosted by: Chad Aviance, Romero Tragedy, Pito Carrera, &amp; Brian Nieh.
Music… http://t.co/hRMkk6vcTx"
0,@GuyNamedPhil It's my go to for after work beers because the office is right there.
0,@DogsInaPile @nicoleeyoooo I drink around 120 just while working in a kitchen. Probably another 120 afterwards. Soooooo thirsty!!!
0,Kings Day Crit. @ New Holland Brewing Co. Restaurant &amp; Pub http://t.co/C283rFb7jB
0,"ok , got this oj and jose
mixed it up with the rosé
we gon do this our on way
    alright."
0,"“@Blackelstack: @jill__ian I don't even need to try to find an alcoholic roommate, I already have you” forever"
0,Midnight ramen! (at @UNISashimi Bar w/ 2 others) http://t.co/6yPshlT9dz http://t.co/5JiscJt9Pw
0,If the brewers find a way out of this I will be ecstatic!
0,"With drinking dunkin donuts every morning &amp; eating checkers almost every night, I'm gonna gain back the weight I just lost 😑"
1,@ChrisGloninger oh ok sorry I missed you! Next time drink on me!
0,If you don't drink out of a chalice you aren't shit
0,“@totalfratmove: The natural urge to day drink when the sun is out. #TFM” @JPasucal sound familiar?
1,Sample - Drinking a Rambler IPA by @GooseIsland @ Rochester Tap Room  — http://t.co/6E5WjmH2l0
1,Always a little drunk in the morning
0,"ik moet kusjes emoji gebruiken bij een meisje 😒
(via @Twanoniem)"
0,"Longest game of the year goes the Nationals' way; Brewers lose 4-2: This game took forever, but I got a good long... http://t.co/i8ByS8oZik"
0,Mi madre vino de afuera y no me trajo comida 😩😩
0,“@CoolinAssBranz: I don't see how people say I look like Brandy or Sevyn Streeter. Welllll I can see Sevyn lowkey but not Brandy”not brandy
0,“@HoldThisBeer: Holy my beer while I jump from this roof onto a trampoline then into a pool http://t.co/8oUOHSqMTr”
0,@nickdeankelley you just told me I forgot roofies when mentioning alcohol but that's how their distributed .... Nice one genius
1,Anyway this nineteen year old wants to get drunk tonight soooo
0,At the bar and Batman Begins is on the tv 👍
0,"I've been drinking Baja Blast and eating Little Caesar's for the past 3 days. 

I couldn't be happier."
1,@SpikeEskin birthday coming up this month Since it's been 40 Years since my last one maybe we can grab a beer at chiefs bar
0,"@amyjamesMN @K102 can't wait till you stay doing your patio bar tour. Something to look forward, right?"
0,@kait_kinz I can't handle this shit....I need something....I need a drink
0,Sunday Funday at Gourmet Food &amp; Wine Expo! @ Metro Toronto Convention Centre https://t.co/RsTUwbNgyk
0,Def dont know what moose tracks are but i just ate this pint of ice cream in 8 minutes 😍 wow http://t.co/6ng68ikve9
0,@BeauBear10 @kylepinon1 cocaine and vodka is a very important part boys
1,Shout out to my buddy for giving me a nice bottle of whiskey for graduation. It will help me get to graduation without going crazy.
1,crying bc just drank the best rusa of my life😍
1,Yeahup! Drinking on the job again. Bahaha - Drinking a White Rascal @ Greene County Memorial Gardens - http://t.co/pXdGmje7WG #photo
0,"Irish ghosts aren't that scary.

""Who drank all the beer??...😱ghosts!"""
1,Drinking a FOTY Malt Liquir by Cycle Brewing Company @ Cycle Brewing — http://t.co/IVG0yGfgVj
1,Last 4th of july i got so drunk and high i had a hangover for like a whole week 😂
0,Went to a bar and had to ask for water seriously he most depressing thing eve
0,A lovely lunch w/ Zoe at Imperial Beach (@ SEA180º Coastal Tavern - @sea180tavern) https://t.co/TLmMLQumlQ https://t.co/XpKDCLhTUP
0,I think it's funny when I see guys at the bar that I know are married hitting on another girl and buying them drinks #trash
1,Fish tacos yum - Drinking a Pumpkinfest by @StGeorgeBrewery @ St. George Brewing Co.  — http://t.co/dupsX7Hkoq
1,Tasty. Really taste the pepper. - Drinking a Duchess by @nightshiftbeer at @nightshiftbeer  — http://t.co/mZeE3oQT0A
0,Bars aren't meant for me cause all I want to do is punch someone in the god damn face...
0,"I had a Klondike Bar and Doritos for dinner, what'd you do today?😁😂"
0,"@MyTotodile Yeah it helped a little bit, I've been drinking a lot of water. Helps with the headaches!"
0,#Fireball #wildgoosetavern #girlsnight #funtimes #livelovelaugh @ Wild Goose Tavern https://t.co/xacRegMjEY
1,I think I'll just go have some drinks and enjoy Randy Rogers in ATX this Saturday.
0,"Got you covered! @EPM_Queen: @monty_odtug and wine for those allergic to brews!"""
1,“@drunk: When you're drunk and the DD won't stop for food http://t.co/kFcKM7PHU7”  me when @JessiPetrusich is my DD...
0,Jet Skiing in crystal clear water today was sick 🚤 @ Grand Oasis Vip Lounge http://t.co/AFUzvFCqpb
0,"So, Prince's ""Raspberry Beret"" comes on at Slider, and the entire bar starts singing and dancing. Because how can you not? #memphis"
0,"The worst part about our generation, is being intoxicated and having social media in our hands. We share to much bull shit."
0,Nigga look like he can Dj at techno gay  nightclub in Miami with this bullshit on http://t.co/4U6nPOkEKw
1,Drinking a Shadow of the Moon by @FlossmoorBrewCo at @flossmoorbrewco — http://t.co/lYQDWqeiE6
1,"Drinking a Mars: The Bringer of War (Planet Series) by @BellsBrewery @ Millbury, MA — http://t.co/rEQQ7XoV7r"
0,I sent my sister a letter with $2 so she can buy a candy bar for her birthday ☺️☺️ #collegestudents #itried
1,“@TFLN: (240): IDK I WAS CAUGHT UP IN THE TEQUILA SHOTS AND FRIENDSHIP” @fmasi01 Sachi much?
0,MY MOM IS CRAZY AF SO U GOTTA PRETEND UR NOT DRINKING BUT U CAN
1,Drinking an Octoberfest by @TheAbitaBeer @ Mohnny's Barcade — http://t.co/FpJSSoElGj
0,Super excited to listen to westonburt play tonight!! #livemusic #nashvillerocks @ Corner Pub Franklin https://t.co/YEIlbtYdVW
0,"More Soaps by @pukalilysoap Just in! 
More Shaving bars and and lots new fresh Gentle goat milk soaps… https://t.co/jCz0NVwY87"
0,St. Patricks day weekend. Are you ready?! $2 pitchers of green beer all weekend at Charlies. I might… http://t.co/49cWkgrQzu
0,"Reading Fifty Shades Freed, eating donuts, and drinking Redbull in a silent library is an amazing way to spend first period."
0,On the porch cooling  wish I had a stiff drink and a fat blunt….  Smdh
0,@Whos_Pistol nah I'm sober lol .. He just need to chill
0,I really don't drink much at all anymore
0,"Straight Talk. Looks mighty delish. Willet Straight Kentucky Bourbon Whiskey. Alc. 47% Vol., 97%… https://t.co/7HM1jBHRbE"
0,"""Thats terrible @PrettiMixBreed: I been at the bar every night this week😩"""
1,Too sweet but tastes just like root beer.... (Not Your Father's Root Beer (5.9%)) http://t.co/ESvVvPPfVZ
0,Just added Dark Horse Ollopa Dekoorc Eert IPA on tap. See our full beer menu: http://t.co/1TfYMatscF @DarkHorseBrewCo #BeerMenus
1,"""@SharingMyMind: I feel weird drinking soda.. Only time I drink soda is when I mix it with alcohol"" we think alike"
0,“@LifeAsNerd: Alcohol and Calculus don't mix. Never drink and derive.”
1,Drinking a Farmhouse Red Ale by @BlueMoonBrewCo @ Paynetown State Recreation Area — http://t.co/gSqvFyc6V2
1,UT was good for something..I can out drink most adults I know 💁
1,Drink to my accomplishments. You all have fun doing the same basic shit and staying in the same town. This plane I s ready for flight✈️
0,Just In: DS 2014 Air Jordan VI Retro Champagne Sz 8.5 w/ Box Available In Store &amp; Online Now To Go… http://t.co/DhV0bmS6vJ
1,Pretty decent honestly. - Drinking a Mostly Cloudy by @LongTrailBeer @ The Fudge House  — http://t.co/CwOqsETnvB
0,It is seriously impossible for me to eat or drink anything without spilling on myself at least once
1,Straight up chocolate booze awesomeness - Drinking a Beer Geek Cocoa Shake by @MikkellerBeer @ Hunan Garden  — https://t.co/an49tXP8DY
0,Free Guinness til 9 p.m.! (at @Jack_Astors Bar &amp; Grill w/ 3 others) http://t.co/WOcHZE2yWg
1,Drinking a Good Karma by @MadAnthonyBrew @ Mad Anthony Brewing Company — http://t.co/XtA0Gp7y1F
0,"It's now a tradition for me to stay up til 3 I'm the morning, eat applesauce drink orange juice then go to bed😳😹"
0,"""@WorkaholicsCC: ""Rules make drinking sooo fun."" -Stan Halen #workaholics http://t.co/ODZCSJAHuN"" @CynthiaLea_xoxo"
1,Drinking a Shiner Oktoberfest by @ShinerBeer @ Sith Tavern &amp; Imperial Culinary Academy — http://t.co/v5nwJTvyRg
0,"Oi! Happy Birthday, little Duck! Scotch Eggs, Beef Welly, and Sticky Toffee Puding of course.  @ehgmarko #RoyalSupper"
0,"The only thing I like about tequila bobs is their free popcorn, then I leave"
1,"After last night, I'm done drinking for awhile, at least drinking like that."
1,taste like andy's chocolate mints. solid. - Drinking a Choklat by @stbcbeer at @linkstaproom  — https://t.co/YRlCY3PGlB #photo
1,Drinking  The Creeker (2014) by @ithacabeer @ Pinocchio's Beer Garden — http://t.co/pKgLGzshAI
1,"Revving up the big day with beers &amp; allergies. Yay. (at @LUCKDallas in Dallas, TX) https://t.co/kbQjjzhHh6"
0,Shouldn't have drank this pop 😩 I'll be up all night
0,I need a drink n the game ain't start yet
0,Truly believe the only reason my friends go out with me is for the free drinks I pass off to them when dumb boys bring me them
0,"@wnmules yeah this has me boned up hard!!! When you venture to the land of 10,000 Lakes you got a place to stay &amp; beers to drink brothers"
1,"The cashier said""You know your not supposed to mix energy drinks with vodka"" .... Ya I'm actually getting drunk the night b4 my math exam✋"
1,Can you tell I am so excited to see this fellow again with his fur coat and his bottle of wine 😁😁😁😁 http://t.co/a8AyRGTuU2
1,Ready for cocktails and fried chicken! #chickencoupe #nycwff @deadrabbitnyc @ The Loeb Boathouse at… http://t.co/qaaibXsIvi
0,That's why I could never be an alcoholic #thankgod hahaha
0,"But seriously, hat do sober people do on Wednesday nights?"
1,"Come see my if you trying to get turnt, I'm bout drunk as fuck and the blunt has for the first time just been burnt #rollsomething"
